
Big Mountain Pass
Niederalpl Pass
Ebbetts Pass
Passo del Tremalzo
Shangla Pass
Great St Bernard Pass
Surduc Pass
Staller Saddle
Lahn Saddle
Radl Pass
Ashby's Gap
Chillinji Pass
Monument Hill
Staffelegg Pass
Čertovica Pass
Przełęcz Karkonoska
Geyser Pass
Ricken Pass
Dundalk Stadium
Lindis Pass
Ellis Park Race Course
Fourth of July Summit
Petrohan Pass
Amanian Gate
Bretaye
Panoche Pass
Port d'Envalira
Valparola Pass
Monte Ceneri
North Col
Bielerhöhe Pass
Champex Pass
Töö Ashuu
Pen-y-Pass
Keeneland
Schallenberg Pass
Grimsel Pass
Katta Belisynyk Pass
Independence Pass
Col de la Madeleine
Col de la Croix
Col de Portet d'Aspet
Rohtang Pass
Khojak Pass
LetsRun Park Seoul
Togwotee Pass
Loup Loup Pass
Cottonwood Pass
Bolān Pass
Croce Domini Pass
Surenen Pass
Ammer Saddle
Theodul Pass
Col du Grand Colombier
Thrumshing La
Challhöchi Pass
Kasara Ghat
Hajigak Pass
Coll d'Ares
Port de Venasque
Plöcken Pass
Sin La
Pangsau Pass
Muddy Pass
San Gorgonio Pass
Col de la Core
San Bernardino Pass
Ak-Beyit Pass
Geneva Spur
Tuxer Joch
Knight's Pass
Giau Pass
Rolle Pass
Col de Restefond
Tihuţa Pass
Hurrah Pass
Col d'Agnes
Hochtor Pass
Klippitztörl
Pas de Bellecombe
Powder River Pass
Hela Hela Pass
Abbot Pass
Thornton Gap
Col d'Aubisque
Black Bear Pass
Monida Pass
Kerenzerberg Pass
Kumbharli Ghat
Arlberg Pass
Abel Erasmus Pass
Rollins Pass
Mechanicsburg Gap
Schelten Pass
Cereda Pass
Lachulung La
Col des Saisies
Santelhöchi Pass
Howse Pass
Scaletta Pass
Hispar Pass
Furkajoch
Obdach Saddle
Duran Pass
Karikachi Pass
Gray Wolf Pass
Krumbachsattel
Homs Gap
Pfitscher Joch
Hillsboro Gap
Soldier Summit
Monmore Green Stadium
Sia La
Fotu La
Spring Valley Summit
Satus Pass
Col de Port
Taglang La
Gries Pass
The Curragh
Lolo Pass
Sunwapta Pass
American Summit
Glen Pass
Jaun Pass
Col du Parpaillon
Klausen Pass
Monitor Pass
Ute Pass
Tonale Pass
Col du Grand Cucheron
Grandmother Gap
Vulcan Pass
Kawasaki Racecourse
San Giacomo
Chungara–Tambo Quemado
Col du Galibier
Crowsnest Pass
Cumbres Pass
Col des Rangiers
Bocchetta pass
小倉競馬場
Kings Hill Pass
Col Ferret
Col de Montgenèvre
Filzen Saddle
札幌競馬場
Schwägalp Pass
Col d'Allos
Belmont Park Racecourse
Teton Pass
Mortirolo Pass
Gaberl Pass
Stelvio Pass
San Pellegrino Pass
Tehachapi Pass
Penser Joch
Kreuzberg Saddle
Gibbons Pass
Gailberg Saddle
Old Tejon Pass
Shrine Pass
Bulli Pass
Glaubenberg Pass
Hazen's Notch
Mahlasela Pass
Elk Pass
Argentine Pass
Namika La
Corral Hollow Pass
Highwood Pass
Gondogoro Pass
Maddalena Pass
Stoss Pass
Pacific Grade Summit
Current Creek Pass
Puerto del Suspiro del Moro
Cormet de Roselend
Achen Pass
Rawilpass
Gate of Trajan
Turffontein Racecourse
San Francisquito Pass
Yarmouth Stadium
Moteng Pass
Carter Notch
Col de Latrape
Snake Pass
Kernhofer Gscheid Pass
Crawford Notch
Preiner Gscheid Pass
Great Yarmouth Racecourse
Chester Gap
Bozeman Pass
Col du Télégraphe
Albrun Pass
Giovi pass
Kerschbaum Saddle
Sanju Pass
Conor Pass
Sam Houston Race Park
Präbichl Sattel
Hope Saddle Lookout
Kunzum Pass
Kerschbaumer Sattel
Hollywood Park
Col de la Pierre Saint-Martin
Hardknott Pass
Sapporo Racecourse
Wurzenpass
Fandango Pass
Chang La
White Pass
Muir Pass
Cisa Pass
Col de la Croix de Fer
Rogers Pass
Roland's Breach
Col du Glandon
Saser Pass
Skalkaho Pass
Susten Pass
Pampa Alta Pass
Mahoosuc Notch
Hochtannberg
Greina
Kenosha Pass
Barlow Pass
Saratoga Casino and Raceway
Flüela Pass
Hirzel Pass
Windische Höhe Pass
Schofield Pass
Ursprung Pass
Dorah Pass
Bara-lacha la
Buchanan Pass
Tanggu La
Schober Pass
Golden Gate Fields
Grünhornlücke
Emigrant Gap
Port de Pailhères
Prairie Meadows
Pordoi Pass
Hofmahdjoch
Monterey Pass
Foscagno Pass
Col du Soulor
Windy Pass
Kicking Horse Pass
Höllpass
Butte Creek Summit
Devil's Gate Pass
Yellowjacket Pass
Tamhini Ghat
Radstädter Tauern Pass
La Hourquette d'Ancizan
Bööler Pass
Sani Pass
Triebener Tauern Pass
Redington Pass
Hoosier Pass
Grafton Notch
Sylvan Pass
Garden State Park Racetrack
Parley's Summit
Hải Vân Pass
Colle d'Etiache
Sela Pass
Port de Lers
Col Lacroix
Gerichtsberg Pass
Zellerrain Pass
Nozuka Pass
Col d'Entremont
Col du Portillon
Würzjoch
Heitersberg Pass
Batavia Downs
Septimer Pass
Obzor Pass
Polar Bear Pass
Willow Creek Pass
Sölk Pass
Pompano Park
Spring Creek Pass
Gurnigel Pass
Rabbit Ears Pass
Paintbrush Divide
Dolon Pass
Glorieta Pass
Semmering
Vail Pass
Col du Marchairuz
Bly Mountain Pass
Meadowlands Racetrack
Khunjerab Pass
Dongkha la
Iron Gates
Shingo La
Col du Mollendruz
Oberer Hauenstein Pass
Galena Summit
Campolungo Pass
Galopprennbahn Hamburg-Horn
Indiana Grand Race Course
Keyes Gap
Bainskloof Pass
Phillips Pass
Mountaineer Casino
Karakar Pass
Katschberg Pass
Moosalp
Blue Mountain Summit
Surrey Lake Summit
Rockfish Gap
Campolongo Pass
Timmelsjoch
Ächerli Pass
Kokura Racecourse
Forester Pass
Northlands Park
Wards Pass
Danseys Pass
Col du Pré
Deep Notch
Bishops Cap
Umbrail Pass
Bay Meadows Racetrack
Kebler Pass
Carson Pass
Turner's Gap
Cayuse Pass
Pas de Peyrol
Tejon Pass
Imogene Pass
Lahnsattel
Luther Pass
Crayford Stadium
Cardenal Antonio Samoré
Kühtai Saddle
Arapaho Pass
Turnagain Pass
Semo La
Bichhar Pass
Three Pagodas Pass
Mendocino Pass
Hayden Mountain Summit
Yonkers Raceway at Empire City Casino
Nassfeld Pass
Rohr Saddle
Godovič Pass
Nuuanu Pali
La Veta Pass
Col de la Lombarde
Narragansett Park
Los Alamitos Race Course
Nama Pass
Porters Pass
Hidaka Pass
Balsam Gap
Khawak Pass
Hatcher Pass
Ötztal Glacier Road
Killhope Cross
Goshen Pass
Portland Meadows
Ashnola Pass
Kowyn Pass
Col Agnel
Alpe di Neggia
Col Martin
Col du Mont d'Orzeires
Sunland Park Racetrack & Casino
Col de la Givrine
Lupghar Pir Pass
Westgard Pass
Perchau Saddle
Sella Pass
Bilafond La
Huta Pass
Col du Granier
Ochsattel
Col de Portel
Attakwaskloof Pass
Darkot Pass
Rish Pass
Griffin's Hill
Soboth Pass
Emigrant Pass
Kreuzbergpass
Col de la Bonette
Rengg Pass
Fox's Gap
Col d'Ornon
Haast Pass
Pacheco Pass
Calder Casino & Race Course
Wasserfluh Pass
Karakoram Pass
Sherburne Pass
Crampton's Gap
Red Mountain Pass
Col des Aravis
The Woodlands
Running Aces Casino and Racetrack
Zwischbergen Pass
Rüsler Pass
Passo Fedaia
Lemhi Pass
Franconia Notch
Snoqualmie Pass
Arno Trail
Clarke's Gap
Col de Grand Bois
Volovets Pass
Cumberland Narrows
Lukmanier Pass
Lizard Head Pass
Zagaran Pass
Loibl Pass
and Drumbo Park
Buechenegg Pass
Col de l'Échelle
Kinsman Notch
Alpowa Summit
Red Rock Pass
Jablunkov Pass
Łupków Pass
Colle della Croce
Santa Anita Park
Wolf Creek Pass
Paso de Jama
Granville Notch
Sherwin Summit
Col de l'Aiguillon
Col de la Croix-Morand
Balmberg Pass
Dagany Gap
Schufelberger Egg Pass
Weissenstein Pass
Paso de San Francisco
Dallas Divide
Walker Pass
Vitinya Pass
Qafë Thanë
Buzău Pass
Goecha La
Boreas Pass
Zoji La
Santiam Pass
Mutschellen Pass
Col de Menté
Fredonyer Pass
Coll de Balaguer
Picture Rock Pass
Union Pass
Unai Pass
Stony Clove Notch
Manassas Gap
Glaubenbielen Pass
Ishkoman Aghost Pass
Poncha Pass
Unterer Hauenstein Pass
Santa Susana Pass
Lakenla
Gardena Pass
South Col
Col du Noyer
Brünig Pass
Col du Pourtalet
Kleiner Semmering Pass
Revoir Pass
Diphu Pass
Krumbach Saddle
Lost Pass
Ibergeregg Pass
Pass of the Republic
Mount Meek Pass
Donner Pass
Chief Joseph Pass
Gotthard Pass
Sico Pass
Col de l'Iseran
Newhall Pass
Marquis Downs
Gschütt Pass
Fenêtre de Durand
Hurricane Pass
Lipu-Lekh Pass
Turracher Höhe Pass
Naneghat
Colle Sestriere
Port de Larrau
Col des Ares
Kohat Pass
Kit Carson Pass
Col de Braus
Col du Tourmalet
Pack Saddle
Colle Fauniera
Forcella Staulanza
Col des Mosses
Cowee Gap
Tampa Bay Downs
Casino at Ocean Downs
New Altamont Pass
Turnu Roşu Pass
Hayal Pass
Chinook Pass
Col de Méraillet
Col des Champs
Postojna Gate
McClure Pass
Col des Roches
Loveland Pass
Gavia Pass
Bocchetta di Altare
St. Anton Pass
Hahntennjoch
Col du Fréjus
Craig Pass
Outeniqua Pass
Maysalun
Sepulveda Pass
Red Hill Pass
Crimea Pass
Summit Pass
Rengg
Hogback Summit
Kentucky Downs
Weidenpesch Racecourse
Col de Clapier
Ptarmigan Pass
Gyong La
Khost-Gardez Pass
Beckwourth Pass
Turf Paradise Race Course
Dorrigo Mountain
Allison Pass
Kootenay Pass
Monticello Raceway
Burzil Pass
Splügen Pass
Kingman Pass
Nez Perce Pass
Lincoln Gap
Raten Pass
White Bird Hill Summit
Ikhupe Pass
Benkerjoch Pass
Snickers Gap
Gottschalkenberg Pass
Willamette Pass
Hulao Pass
Hua Hum
Chasseral Pass
Atigun Pass
Mount Hunt Divide
Remington Park
Fremont Pass
Varbitsa Pass
Rupin Pass
Karambar Pass
Col d'Étache
Randwick Racecourse
De Beer's Pass
Babusar Pass
Los Libertadores Pass
Suffolk Downs
Torugart Pass
Pennask Summit
Pölshals Pass
Seeberg Saddle
Oberjoch Pass
Thoroughfare Gap
Mụ Giạ Pass
Nant Ffrancon Pass
Khora Bhurt Pass
St. Luzisteig Pass
Buford's Gap
Bözberg Pass
Morgan Summit
Vernon Downs
Bushman's Nek Pass
Kleine Scheidegg
Grosse Scheidegg
Smugglers' Notch
Jelep La
Col de la Forclaz
Conway Summit
Port de Balès
Lewis Pass
Greenwood
Daniels Pass
Dead Indian Pass
Hanging Rocks
Forch
Abhinav Pass
Tizi n'Tichka
Borasu Pass
Cherokee Casino Will Rogers Downs
Lötschenlücke
Sattel Pass
Eagle Summit
San Boldo Pass
Vue des Alpes
Klammljoch
Mosquito Pass
Aasgard Pass
Oberalp Pass
Les Pontins
MacDonald Pass
Fajada Gap
Col de Joux Plane
Spicers Gap
Oberaarjoch
Mullan Pass
Morioka Racecourse
Gumal Pass
Middlebury Gap
Persimmon Gap
Mendel Pass
Klostertaler Gscheid
Harthope Moss
Furkelpass
Dunraven Pass
Echo Summit
Col du Granon
Col de Marie-Blanque
Banihal Pass
Canterbury Park
Passo del Turchino
Chantilly Racecourse
Belchenflue
Fortress Pass
Kyzylart Pass
Drews Gap
Packsattel
Timiș-Cerna Gap
Khyber Pass
Brock Gap
Colle delle Finestre
Nyalam Tong La
Tioga Pass
Col de Vars
Slumgullion Pass
Col de la Colombière
Douglas Pass
Col du Mont Cenis
Shahchoi Pass
Fox Creek Pass
Wolfgang Pass
Raynolds Pass
Pelion Gap
Akshayuk Pass
Cucharas Pass
Somport
Kalandar Pass
Sanetsch Pass
Eldorado Pass
Muncho Pass
Chicago Portage
Playfair Race Course
Jaufen Pass
Col du Pillon
Col de Turini
Karerpass
Montée d'Hauteville
Sertavul Pass
Wakhjir Pass
Logan Pass
The Red Mile
Colonial Downs
New Market Gap
Static Peak Divide
Yumen Pass
Lewis and Clark Pass
Manghen Pass
Lowari Pass
Wimbledon Stadium
Tennessee Pass
Daintar Pass
Shibar Pass
Brèche de la Meije
Sella Nevea
Fern Pass
Grossglockner High Alpine Road
Vršič Pass
Bannock Pass
Schoemans Kloof Pass
Tygh Grade Summit
Simplon Pass
Mintaka Pass
Thoi Pass
Wapiti Pass
Horseshoe Pass
Newfound Gap
Gemmi Pass
Col de la Joux Verte
Blue Mountain Pass
Cumberland Gap
Naches Pass
Hangu Pass
Monarch Pass
Homestake Pass
Pipestone Pass
Deals Gap
Ruidoso Downs Race Track
Tera Pass
Pavlič Pass
Pötschen Pass
Champ de Mars
Swift Run Gap
Col de Bretolet
Ghöch Pass
Cahuenga Pass
Little St. Bernard Pass
Anaktuvuk Pass
Disautel Pass
Sattelegg Pass
Falzarego Pass
Capannelle Pass
Fukushima Race Course
Salang Pass
Hulftegg Pass
Livigno Pass
Črnivec Pass
Col de Chermotane
Wildhaus Pass
Oberricken Pass
McKenzie Pass
Nivolet Pass
Nisshō Pass
Siskiyou Summit
Col du Lein
Dyulino Pass
Coquihalla Summit
Wilkerson Pass
川崎競馬場
Burkes Pass
Shipki La
Pinkham Notch
Kongka La
Wechsel Pass
Pfaffen Saddle
Col d‘Aspin
Col de Tende
Rohrer Sattel
Ruppen Pass
Col des Montets
Hakodate Racecourse
Pragel Pass
Pandoras Pass
