Papua New Guinean Sign Language
Old Frisian
Maninka language
Arabic
Mayan languages
Balanta-Ganja language
Varieties of Chinese
Lipo language
Llanito
Gurung language
Uyghur language
Northern Thai language
Kazakh language
Leeward Caribbean Creole English
Limbu language
Bashkir language
Tamyen language
Occitan
Taiwanese Hokkien
Gawar-Bati language
Dameli language
Tok Pisin
Macedonian language
Myene language
Guéré
Creole language
British English
Lindu language
Afrikaans
Hausa language
Musi language
Swiss standard German
Auregnais
Ireland
Romam language
Fon language
Kassonke language
France
African American Vernacular English
Standard Hindi
Romblomanon language
Fula language
Bungi Creole
Cham language
Nahuatl
French people
Southern Min
Biblical Hebrew
English
Tamahaq language
Kedah Malay
Nubian languages
African English
Hainanese Chinese
Kannada language
Dagomba language
Andean Spanish
Nigerian English
Modern Standard Arabic
Maasai language
Daur language
Louisiana Creole French
Võro language
Tamil language
English American
Slovenes
Plains Indian Sign Language
Jamaican English
Cree language
Karkin
Guanche language
Dogon languages
Catalan language
Descriptive Video Service
Beja language
Futunan language
Khmer script
Chukchi language
Sioux language
Aleut language
Yiddish
Mandarin Chinese
Zapotecan languages
Kyrgyz language
Bhojpuri
Pukapukan language
Kalanga language
Bangala language
Bosnians
Chumashan languages
Ruthenian language
Yoruba language
Azerbaijani language
Bosnian language
United Keetoowah Band of Cherokee Indians
Sweden
Colorado River language
Mandinka language
Cinema of Portugal
Poland
Sindhi language
Nzebi language
Wolof language
Iroquoian
Votic language
Manx language
Latin alphabet
Sinhalese language
Standard Moroccan Berber
Baima language
Malayan languages
Picard language
Hokkien language
English-American
Berau Malay language
Vietnamese language
Languages of China
Russian language
Juba Arabic
Tongva language
Et al.
Australian English language
Koine Greek
Hiberno-English
Quileute language
Sami languages
Talensi language
Kinaray-a language
Tuscarora language
Latin language
Bengkulu language
Huilliche language
Alutiiq language
Maonan language
Karakalpak language
Intertitles
Italian
Danish language
Sherpa language
Urdu language
Susu language
Nobiin language
Sranan Tongo
Sango language
Wakhi Language
Netherlands
Salar language
Khari Boli
Navajo language
Languages of Texas
Ainu languages
Baloch language
Filipino language
Batek language
Makah language
Gheg Albanian
Mongolian script
Calabrese
New Latin
Lisu language
Lashi language
Khmu language
Bambara language
American English
Malayalam language
Bokar language
High German languages
Jambi Malay
Hazaragi dialect
Kayah language
Amharic
leviathansivedem00hobb
Rama Cay Creole
Samburu language
Judeo-Berber language
Liberian Kreyol language
Berber language
Nilo-Saharan languages
Austrian German
Purépecha language
Tamang language
Classical Latin
Dari language
Greece
German language in the United States
Afrikaans language
Mintil language
Pennsylvania German language
Arabic alphabet
Tamil script
Rumsen
Sarawak Malay
Jicarilla language
Pashto
Tasmanian languages
Tawellemmet language
Na-Dene languages
Nynorsk
Wutun language
Chakhar Mongolian
Mòoré language
Mohegan-Pequot language
Meänkieli
Palestinian Arabic
Bonan language
Regional language
Annobonese language
Javanese language
Acadian French
Yaqui language
Balochi language
Gagauz language
Intertitle
Italian language
Norwegian language
Santa language
Amharic language
Yorkshire dialect
Bomu language
Naskapi language
Croat language
Philippine English
Koyraboro Senni
Shan language
Malaysian language
Zaza–Gorani languages
Tupian languages
Achang language
Gonja language
German language
Norse language
Wè language
Estonian language
Silesian language
Dutch Low Saxon
Udmurt language
Pulaar language
English Language
Tswana language
Tuu languages
Klallam language
Hong Kong English
Old Chinese
Talysh language
Tarahumara language
Lanoh language
Assamese language
Koryak language
Saisiyat language
Capiznon language
Liberian English
Syriac language
Medieval Hebrew
Miskito Coastal Creole
Plains Apache language
De jure
Latin script
French-based creole languages
Sardinian language
Ancient Greek
Languages of the European Union
Georgian language
Western Apache language
Yue Chinese
Ladin language
Dakota language
Western Desert language
Archipelago of San Andrés
Written vernacular Chinese
Palaung language
English language
Cocopah language
Belizean Kriol language
West African Pidgin English
Mexican Spanish
Kipsigis language
Kurdish languages
Serbia
Amerindian languages
Nisqually language
Manchu language
Irish language
Somali language
Bai
Plautdietsch language
Tujia language
Languages of Canada
Dubbing
Chicano English
Mapuche language
Nadsat
Punjabi language
Denmark
Khanty language
Austro-Bavarian
Nakhi Language
Lushootseed
Gbe languages
Old Spanish
Languages of South America
Chipewyan language
Garifuna language
Basque language
Simplified Chinese characters
Arabic dialects
Mirandese language
Bundelkhandi
Norfuk language
Ossetian language
Bokmål
Naxi language
Awadhi
Jino language
Tajik language
Occitan language
Vedda language
Urdu
Kashmiri language
Japanese people
Monaural
Aramaic language
Serer language
Libyan Arabic
Serbian Language
Kurdish language
Laemae language
Hlai languages
Middle French
Baoulé language
Bhojpuri language
Māori language
Mandarin language
Serbian language
Languages of Ivory Coast
Buduma language
Ajië language
Haida language
Kashubian language
English in the United States
Hawaiian language
Maghrebi Arabic
Masbateño language
Swedish Sign Language
British Sign Language
De facto
Slovak language
Pomoan languages
Megleno-Romanian language
Bozo language
Rusyn language
Soninke language
Chiwere language
Patois
Hiligaynon language
Shina language
Sila language
Nepali language
Tai–Kadai languages
Regions of Ethiopia
Wehrmacht
Ten'edn language
Scottish Gaelic
Kintaq language
Métis French
Cajun English
Mulam language
Escarpment Dogon
Hanis language
Hebrew language
Turkmen language
Turkic languages
Sholaga language
Indigenous languages of Mexico
Telugu cinema
Bribri language
Rome
Korowai language
Agni language
Belarusian language
Tati language
Languages of Ethiopia
Hindi
Norwegian
Lakota language
Isan language
Lao language
Oromo language
Teochew dialect
Wastek language
O’du language
Bulgarian language
Moriori language
Multilingual
Brahmin Tamil
Mendriq language
Wyandot language
Venda language
Sui language
Polish language
Central Alaskan Yup'ik language
Surigaonon language
Italy
Icelandic language
Galician-Portuguese
Alemannic German
Nanai language
Tasawaq language
Lummi language
Montenegrin language
Dominican Spanish
Lhokpu language
Kiowa language
Ryukyuan languages
Tamazight
Multilingualism
Nubi language
Bulgarian dialects
Standard Chinese
Rajasthani language
Kven language
Tłı̨chǫ language
Latvian language
Min Chinese
Ba-Shu Chinese
Kam language
Classical Japanese language
Narragansett language
Malagasy language
Swiss German
Traditional Chinese characters
Wenzhou dialect
English literature
Cowlitz language
Tangut language
Vietnamese alphabet
Hebrew alphabet
Kiranti languages
Louisiana Creole
Portugal
Varieties of Arabic
Irish English
English poetry
Portuguese people
Terengganu Malay
Arbëresh language
Nazi Germany
Mi'kmaq language
Rwanda-Rundi
Kingdom of Italy
Khoisan languages
Riasti
Mohawk language
Muscogee language
Northwest Alaskan Inupiatun
Pannonian Rusyn language
Japanese language
Assyrian Neo-Aramaic
Palauan language
Seychellois Creole
Eastern Yugur language
Mutsun
Turkish language
Welsh language
Swazi language
Izhorian language
Tebu languages
Totonac languages
Germany
Derung language
Algonquin language
Comanche language
Middle Low German
Tongan language
Andalusian Arabic language
Jola-Fonyi language
Church Slavonic
Finnish language
Xaracuu language
Protestantism
Limonese Creole
Jèrriais
Japanese Language
Western Dakota language
Asante dialect
Kx'a languages
Spoken languages of Canada
Thai language
Nuristani languages
Khoe languages
Hiri Motu language
Juǀ'hoan dialect
Spain
Balti language
Chochenyo language
Languages of the Philippines
Tibetan languages
Oroqen language
Choctaw language
Akuapem Twi
Cherokee language
Palestinian diaspora
Silent film
Dungan language
Armenian language
Domaaki language
Perak Malay
Spanish people
Ewe language
Saint Lucian Creole French
Jamamadí language
Cinema of Italy
Maithili language
Iraqi Arabic
Mongolian language
Arabic language
Swedish language
Kichwa
Greek Language
Blogger
Greek language
Gilbertese language
Classical Chinese
Tagalog language
Crow language
Albanian language
Quechuan languages
Indo-Aryan languages
Wu Chinese
Awadhi language
Scythian languages
Serbo-Croatian language
American Sign Language
Burmese script
Hungarian language
Tokelauan language
Spanglish
Mankanya language
Fante dialect
Azi language
English alphabet
Gurma language
Shuar language
Hmong language
Indian English
Swedish Language
Maru language
Fijian language
Karaim language
Porohanon language
Cinema of France
Republic of Ireland
Uyghur people
Anishinaabe language
Modern Israeli Hebrew
Ohlone languages
Combe language
Coptic language
Dayak languages
Faka'uvea
French Cinema
Yupik language
Tai Dam language
Lebanese Arabic
Languages of Japan
U language
Malay language
Michif language
Bislama language
Drehu language
Ladino language
Portuguese language
Nengone language
English in Puerto Rico
Sumo language
Kiswahili language
Aymara language
Cypriot Maronite Arabic
Indonesian language
Moravian dialects
Tibetic languages
Potawatomi language
Wa language
Nooksack language
Senara language
Taishanese
Butuanon language
Tosk Albanian
Gullah language
Neapolitan language
Tharu language
Rakahanga-Manihiki language
Standard Tibetan
Dzongkha
Frafra language
Seraiki language
Serbo-Croatian
English-language
Carolinian language
English people
French Language
Igbo language
Kachin language
Rai Languages
Ojibwe language
Xukuru language
Brazilian Portuguese
Chinook Jargon
Guernésiais
19th-century French literature
African French
Newar language
Advanced Placement French Language
Valencian
Esperanto language
Czech language
Sotho language
Tlingit language
Formosan languages
Tai Nüa language
K'iche' language
Polynesian languages
Chinese language
Hani language
Bengali language
Cook Islands Māori
Western Yugur language
Early Modern Spanish
Old Turkic language
Rgyalrongic languages
Tuvaluan language
Bube language
Romani language
Paicî language
Temne language
Songhay languages
Khowar language
Canadian English
Lipan Apache language
Jahai language
Korean language
Krio language
Luri Language
Syldavian
Unami language
Canadian Gaelic
Patagonian Welsh
Old Saxon
Penang Hokkien
Latin
Yakut language
Standard French
Assiniboine language
Persian language
Shelta
Northern Paiute language
Kannauji language
Miami-Illinois language
Mende language
Egyptian Arabic
Hangul
Samoan language
Jiamao language
Papiamento
List of ISO 639-1 codes
China
Tem language
Early Modern English
Southern Scots
Romanian language
Romania
Lithuanian language
Gora dialect
Ramaytush
Zuni language
Standard Mandarin
Papiamentu
Shona language
Sichuanese Mandarin
Semnani languages
Welsh
Languages of North America
Caribbean Hindustani
Cinema of United States
Noon language
Colorado River Numic language
Lorrain dialect
Maldivian language
Early Middle Japanese
Gilaki language
Indonesia
Faroese language
Māori people
Maltese language
Scottish English
Tocharian languages
Hindi Language
Hebrew
Native American languages
Spanish language in the Philippines
Basic English
Komi language
Zande language
Punu language
Northern Sami
Pumi language
Germanic languages
Aromanian language
Brunei Malay
Gelao language
Slovene language
Gujarati language
Spanish empire
Karachay-Balkar language
Ainu language
Dagaare language
Fox language
Haketia
Mazandarani language
Jola languages
Whulshootseed dialect
Xibe language
Tai Lü language
Keres language
Louisiana French
Quechan language
Chechen language
Karelian language
Croatian language
Cheyenne language
Chalon language
Sorbian languages
Pahang Malay
Tobian language
Muya language
West Polesian microlanguage
Hindi language
Lacandon language
Owens Valley Paiute language
Uzbek language
Mongolian Cyrillic alphabet
Arvanitika
Pawnee language
Judeo-Portuguese
Nenets languages
Malayalam
Minangkabau language
Bajan Creole
Languages of Europe
Massachusett language
Cyrillic script
Alaska Natives
Niger–Congo
Aklanon language
Guarani language
Rama language
Ukrainian language
Hakka
Mauritian Creole
North Alaskan Inupiatun
Kalmyk Oirat
Oirat language
Hopi language
Spanish language in the United States
Maasina Fulfulde
Creole peoples
Pinghua
English studies
Sinhala language
Malay trade and creole languages
French language
Shuadit
Spanish
Cantonese
Simplified Chinese
Waray-Waray language
Hungary
Mohawk Dutch
Mikasuki language
Gettext
Jamaican Patois
Cajun French
Tifinagh
Abenaki language
Christianity in Sudan
Zhuang languages
Kru language
Kasem language
Abipón language
Scandoromani language
Mescalero-Chiricahua language
Indigenous languages of the Americas
Creek language
Bété languages
Medieval Latin
Swahili language
Modoc language
Sercquiais
Telugu language
East Iranian languages
Bihari languages
Luxembourgish language
Amung language
Monégasque dialect
Air Tamajeq language
Comorian language
Chin languages
Australian English
Puerto Rican Spanish
Innu-aimun
Sahaptin language
Modern Hebrew
Maltese Sign Language
Khmer language
Romansh language
